No.,Time,Source,Destination,Protocol,Length,Info
11533,163.837804,10.4.246.118,131.253.14.231,TCP,54,2231  >  443 [ACK] Seq=1631 Ack=31747 Win=262144 Len=0
11534,163.838349,131.253.14.231,10.4.246.118,TLSv1.2,819,Application Data
11535,163.838349,131.253.14.231,10.4.246.118,TLSv1.2,92,Application Data
11536,163.838388,10.4.246.118,131.253.14.231,TCP,54,2231  >  443 [ACK] Seq=1631 Ack=32550 Win=261120 Len=0
11537,163.839574,52.142.119.134,10.4.246.118,TCP,54,443  >  2248 [ACK] Seq=6012 Ack=397 Win=262144 Len=0
11538,163.840576,52.142.119.134,10.4.246.118,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
11539,163.840618,10.4.246.118,52.142.119.134,TCP,54,2248  >  443 [ACK] Seq=691 Ack=6063 Win=260864 Len=0
11540,163.840765,52.142.119.134,10.4.246.118,TLSv1.2,123,Application Data
11541,163.84079,10.4.246.118,52.142.119.134,TCP,54,2248  >  443 [ACK] Seq=691 Ack=6132 Win=260864 Len=0
11542,163.840928,52.142.119.134,10.4.246.118,TLSv1.2,92,Application Data
11543,163.84095,10.4.246.118,52.142.119.134,TCP,54,2248  >  443 [ACK] Seq=691 Ack=6170 Win=260864 Len=0
11544,163.84157,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=139119 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11545,163.841823,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=140369 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11546,163.841852,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=141619 Win=131072 Len=0
11547,163.842135,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=141619 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11548,163.84253,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=142869 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11549,163.842559,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=144119 Win=131072 Len=0
11550,163.842796,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=144119 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11551,163.843217,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=145369 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11552,163.843244,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=146619 Win=131072 Len=0
11553,163.843404,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=146619 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11554,163.843544,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=147869 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11555,163.843566,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=149119 Win=131072 Len=0
11556,163.843941,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=149119 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11557,163.844224,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=150369 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11558,163.844226,52.142.119.134,10.4.246.118,TLSv1.2,153,Application Data
11559,163.844261,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=151619 Win=131072 Len=0
11560,163.844292,10.4.246.118,52.142.119.134,TCP,54,2248  >  443 [ACK] Seq=691 Ack=6269 Win=262144 Len=0
11561,163.844509,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=151619 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11562,163.845019,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=152869 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11563,163.845044,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=154119 Win=131072 Len=0
11564,163.84523,40.90.137.127,10.4.246.118,TCP,1304,443  >  2191 [ACK] Seq=154119 Ack=62967 Win=261632 Len=1250 [TCP segment of a reassembled PDU]
11565,163.845231,40.90.137.127,10.4.246.118,TLSv1.2,301,"Application Data, Application Data"
11566,163.845232,40.90.137.127,10.4.246.118,TLSv1.2,482,Application Data
11567,163.845276,10.4.246.118,40.90.137.127,TCP,54,2191  >  443 [ACK] Seq=62967 Ack=156044 Win=131072 Len=0
11568,163.845796,185.48.81.162,10.4.246.118,TCP,62,"443  >  2258 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
11569,163.845867,10.4.246.118,185.48.81.162,TCP,54,2258  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11570,163.846366,10.4.246.118,185.48.81.162,TLSv1.2,238,Client Hello
11571,163.850898,10.4.246.118,52.142.119.134,TLSv1.2,92,Application Data
11572,163.853948,131.253.14.231,10.4.246.118,TLSv1.2,739,Application Data
11573,163.85401,10.4.246.118,131.253.14.231,TCP,54,2232  >  443 [ACK] Seq=774 Ack=9852 Win=260864 Len=0
11574,164.01633,10.4.246.118,104.78.176.67,TCP,317,"[TCP Retransmission] 2257  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=263"
11575,164.110056,10.4.246.118,52.142.119.134,TCP,92,"[TCP Retransmission] 2248  >  443 [PSH, ACK] Seq=691 Ack=6269 Win=262144 Len=38"
11576,164.156855,10.4.246.118,40.90.137.127,TLSv1.2,100,Application Data
11577,164.156912,10.4.246.118,185.48.81.162,TCP,238,"[TCP Retransmission] 2258  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=184"
11578,164.156964,10.4.246.118,185.48.81.253,TCP,123,"[TCP Retransmission] 2181  >  443 [FIN, PSH, ACK] Seq=744 Ack=3523 Win=64568 Len=69"
11579,164.157132,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=63013 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11580,164.157132,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=64263 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11581,164.157133,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=65513 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11582,164.157135,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=66763 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11583,164.157135,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=68013 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11584,164.157136,10.4.246.118,40.90.137.127,TLSv1.2,919,Application Data
11585,164.199321,10.4.246.118,40.90.137.127,TLSv1.2,104,Application Data
11586,164.199456,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=70178 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11587,164.199457,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=71428 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11588,164.199458,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=72678 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11589,164.19946,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=73928 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11590,164.19946,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=75178 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11591,164.199461,10.4.246.118,40.90.137.127,TLSv1.2,943,Application Data
11592,164.214003,10.4.246.118,10.65.2.46,DNS,81,Standard query 0x4724 A outlook.office365.com
11593,164.215657,10.4.246.118,10.65.2.46,DNS,75,Standard query 0x23a7 A ocsp.msocsp.com
11594,164.235346,10.4.246.118,10.65.2.46,DNS,75,Standard query 0x23a7 A ocsp.msocsp.com
11595,164.235456,10.4.246.118,10.65.2.46,DNS,81,Standard query 0x4724 A outlook.office365.com
11596,164.273315,10.4.246.118,40.90.137.127,TLSv1.2,100,Application Data
11597,164.273461,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=77363 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11598,164.273462,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=78613 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11599,164.273462,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=79863 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11600,164.273462,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=81113 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11601,164.273465,10.4.246.118,40.90.137.127,TCP,1304,2191  >  443 [ACK] Seq=82363 Ack=156044 Win=131072 Len=1250 [TCP segment of a reassembled PDU]
11602,164.273465,10.4.246.118,40.90.137.127,TLSv1.2,928,Application Data
11603,164.281224,151.101.122.133,10.4.246.118,TCP,54,[TCP Window Update] 80  >  2250 [ACK] Seq=1 Ack=245 Win=30208 Len=0
11604,164.281316,131.253.14.231,10.4.246.118,TCP,54,443  >  2252 [ACK] Seq=1 Ack=196 Win=37376 Len=0
11605,164.28148,131.253.14.231,10.4.246.118,TCP,54,443  >  2251 [ACK] Seq=1 Ack=196 Win=37376 Len=0
11606,164.281481,131.253.14.231,10.4.246.118,TCP,54,443  >  2253 [ACK] Seq=1 Ack=196 Win=37376 Len=0
11607,164.281481,185.48.81.162,10.4.246.118,TCP,54,443  >  2258 [ACK] Seq=1 Ack=185 Win=37500 Len=0
11608,164.281482,51.143.111.7,10.4.246.118,TLSv1.2,121,Application Data
11609,164.281683,51.143.111.7,10.4.246.118,TLSv1.2,121,Application Data
11610,164.281683,51.143.111.7,10.4.246.118,TLSv1.2,121,Application Data
11611,164.281684,51.143.111.7,10.4.246.118,TLSv1.2,108,Application Data
11612,164.281685,51.143.111.7,10.4.246.118,TLSv1.2,820,Application Data
11613,164.281685,185.48.81.162,10.4.246.118,TLSv1.2,1304,Server Hello
11614,164.281686,185.48.81.162,10.4.246.118,TCP,1304,443  >  2258 [ACK] Seq=1251 Ack=185 Win=3750 Len=1250 [TCP segment of a reassembled PDU]
11615,164.281688,185.48.81.162,10.4.246.118,TLSv1.2,643,"Certificate, Server Hello Done"
11616,164.281767,10.4.246.118,51.143.111.7,TCP,66,2223  >  443 [ACK] Seq=6351 Ack=4934 Win=130048 Len=0 TSval=593513 TSecr=407258803
11617,164.281829,10.4.246.118,185.48.81.162,TCP,54,2258  >  443 [ACK] Seq=185 Ack=3090 Win=65000 Len=0
11618,164.282132,13.66.21.38,10.4.246.118,TCP,54,443  >  2235 [ACK] Seq=6380 Ack=651 Win=261888 Len=0
11619,164.282133,52.142.119.134,10.4.246.118,TCP,54,443  >  2248 [ACK] Seq=6269 Ack=729 Win=261888 Len=0
11620,164.282134,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=1 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11621,164.282135,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=1251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11622,164.282135,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=2501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11623,164.282136,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=3751 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11624,164.282137,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=5001 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11625,164.282138,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=6251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11626,164.282139,131.253.14.231,10.4.246.118,TCP,1304,443  >  2252 [ACK] Seq=7501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11627,164.28214,131.253.14.231,10.4.246.118,TLSv1.2,428,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
11628,164.282246,10.4.246.118,131.253.14.231,TCP,54,2252  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0
11629,164.282496,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=1 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11630,164.282496,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=1251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11631,164.282497,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=2501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11632,164.282498,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=3751 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11633,164.282499,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=5001 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11634,164.2825,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=6251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11635,164.282501,131.253.14.231,10.4.246.118,TCP,1304,443  >  2251 [ACK] Seq=7501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11636,164.282501,131.253.14.231,10.4.246.118,TLSv1.2,428,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
11637,164.282502,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=1 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11638,164.282503,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=1251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11639,164.282504,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=2501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11640,164.282505,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=3751 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11641,164.282626,10.4.246.118,131.253.14.231,TCP,54,2251  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0
11642,164.282656,10.4.246.118,131.253.14.231,TCP,54,2253  >  443 [ACK] Seq=196 Ack=5001 Win=262144 Len=0
11643,164.283046,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=5001 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11644,164.283047,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=6251 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11645,164.283048,131.253.14.231,10.4.246.118,TCP,1304,443  >  2253 [ACK] Seq=7501 Ack=196 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11646,164.283049,131.253.14.231,10.4.246.118,TLSv1.2,428,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
11647,164.283049,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=9283 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11648,164.28305,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=10533 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11649,164.283051,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=11783 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11650,164.283052,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=13033 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11651,164.283053,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=14283 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11652,164.283054,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=15533 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11653,164.283055,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=16783 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11654,164.283058,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=18033 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11655,164.283059,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=19283 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11656,164.28306,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=20533 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11657,164.283061,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=21783 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11658,164.283184,10.4.246.118,131.253.14.231,TCP,54,2253  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0
11659,164.283215,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=23033 Win=262144 Len=0
11660,164.283441,131.253.14.231,10.4.246.118,TCP,1304,443  >  2245 [ACK] Seq=23033 Ack=1631 Win=524800 Len=1250 [TCP segment of a reassembled PDU]
11661,164.283442,131.253.14.231,10.4.246.118,TLSv1.2,1269,Application Data
11662,164.283443,104.78.176.67,10.4.246.118,HTTP,372,HTTP/1.1 301 Moved Permanently 
11663,164.283444,151.101.122.133,10.4.246.118,TCP,689,"80  >  2250 [PSH, ACK] Seq=1 Ack=245 Win=15360 Len=635 [TCP segment of a reassembled PDU]"
11664,164.283445,151.101.122.133,10.4.246.118,TCP,1304,80  >  2250 [ACK] Seq=636 Ack=245 Win=15360 Len=1250 [TCP segment of a reassembled PDU]
11665,164.283446,151.101.122.133,10.4.246.118,OCSP,319,Response
11666,164.283446,131.253.14.231,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2251 [PSH, ACK] Seq=7875 Ack=196 Win=524800 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11667,164.283447,131.253.14.231,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2253 [PSH, ACK] Seq=7875 Ack=196 Win=524800 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11668,164.283448,131.253.14.231,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2252 [PSH, ACK] Seq=7875 Ack=196 Win=524800 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11669,164.283449,104.78.176.67,10.4.246.118,TCP,372,"[TCP Retransmission] 80  >  2257 [PSH, ACK] Seq=1 Ack=264 Win=15744 Len=318"
11670,164.283554,10.4.246.118,131.253.14.231,TCP,66,[TCP Dup ACK 11641#1] 2251  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0 SLE=7875 SRE=9125
11671,164.283588,10.4.246.118,131.253.14.231,TCP,66,[TCP Dup ACK 11658#1] 2253  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0 SLE=7875 SRE=9125
11672,164.283619,10.4.246.118,131.253.14.231,TCP,66,[TCP Dup ACK 11628#1] 2252  >  443 [ACK] Seq=196 Ack=9125 Win=262144 Len=0 SLE=7875 SRE=9125
11673,164.28365,10.4.246.118,104.78.176.67,TCP,66,2257  >  80 [ACK] Seq=264 Ack=319 Win=130816 Len=0 SLE=1 SRE=319
11674,164.283678,10.4.246.118,131.253.14.231,TCP,54,2245  >  443 [ACK] Seq=1631 Ack=25498 Win=262144 Len=0
11675,164.283707,10.4.246.118,151.101.122.133,TCP,54,2250  >  80 [ACK] Seq=245 Ack=2151 Win=131072 Len=0
11676,164.288247,10.4.246.118,185.48.81.162,TLSv1.2,412,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
11677,164.299942,10.4.246.118,131.253.14.231,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
11678,164.305482,131.253.14.231,10.4.246.118,TCP,1304,"[TCP Spurious Retransmission] 443  >  2245 [PSH, ACK] Seq=24248 Ack=1631 Win=524800 Len=1250[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
11679,164.305527,10.4.246.118,131.253.14.231,TCP,66,[TCP Dup ACK 11674#1] 2245  >  443 [ACK] Seq=1631 Ack=25498 Win=262144 Len=0 SLE=24248 SRE=25498
11680,164.307055,10.4.246.118,10.65.2.46,DNS,97,Standard query 0x55df A officecdn.microsoft.com.edgesuite.net
11681,164.307121,10.4.246.118,131.253.14.231,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
11682,164.310117,104.78.176.67,10.4.246.118,TCP,66,[TCP Dup ACK 11662#1] 80  >  2257 [ACK] Seq=319 Ack=264 Win=15744 Len=0 SLE=1 SRE=264
11683,164.314198,151.101.122.133,10.4.246.118,TCP,689,"[TCP Out-Of-Order] 80  >  2250 [PSH, ACK] Seq=1 Ack=245 Win=15360 Len=635"
11684,164.314253,10.4.246.118,151.101.122.133,TCP,66,[TCP Dup ACK 11675#1] 2250  >  80 [ACK] Seq=245 Ack=2151 Win=131072 Len=0 SLE=1 SRE=636
11685,164.314624,10.4.246.118,151.101.64.81,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
11686,164.315024,10.4.246.118,151.101.64.81,TLSv1.2,141,Application Data
11687,164.315252,10.4.246.118,151.101.64.81,TLSv1.2,871,Application Data
11688,164.315685,10.4.246.118,131.253.14.231,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
11689,164.316342,52.142.119.134,10.4.246.118,TCP,66,[TCP Dup ACK 11619#1] 443  >  2248 [ACK] Seq=6269 Ack=729 Win=261888 Len=0 SLE=691 SRE=729
11690,164.317289,10.4.246.118,51.143.111.7,TCP,66,"2223  >  443 [FIN, ACK] Seq=6351 Ack=4934 Win=130048 Len=0 TSval=593546 TSecr=407258803"
11691,164.328233,10.4.246.118,10.65.2.46,DNS,86,Standard query 0xdd48 A licensing.mp.microsoft.com
11692,164.328843,10.4.246.118,10.65.2.46,DNS,97,Standard query 0x55df A officecdn.microsoft.com.edgesuite.net
11693,164.329411,10.65.2.46,10.4.246.118,DNS,178,Standard query response 0x23a7 A ocsp.msocsp.com CNAME hostedocsp.globalsign.com CNAME ocsp.globalsign.cloud A 104.18.25.243 A 104.18.24.243
11694,164.329614,10.65.2.46,10.4.246.118,DNS,204,Standard query response 0x4724 A outlook.office365.com CNAME outlook.ms-acdc.office.com CNAME LHR-efz.ms-acdc.office.com A 52.97.165.146 A 52.97.133.130 A 52.97.129.242 A 52.97.129.66
11695,164.329853,10.65.2.46,10.4.246.118,DNS,178,Standard query response 0x23a7 A ocsp.msocsp.com CNAME hostedocsp.globalsign.com CNAME ocsp.globalsign.cloud A 104.18.24.243 A 104.18.25.243
11696,164.32997,10.65.2.46,10.4.246.118,DNS,204,Standard query response 0x4724 A outlook.office365.com CNAME outlook.ms-acdc.office.com CNAME LHR-efz.ms-acdc.office.com A 52.97.133.130 A 52.97.129.242 A 52.97.129.66 A 52.97.165.146
11697,164.346173,10.4.246.118,10.65.2.46,DNS,86,Standard query 0xdd48 A licensing.mp.microsoft.com
11698,164.352444,10.4.246.118,104.18.25.243,TCP,66,2260  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
11699,164.358728,10.65.2.46,10.4.246.118,DNS,211,Standard query response 0xdd48 A licensing.mp.microsoft.com CNAME licensing.md.mp.microsoft.com.akadns.net CNAME licensing-europeeap.md.mp.microsoft.com.akadns.net CNAME db5eap.licensing.md.mp.microsoft.com.akadns.net A 52.158.24.209
11700,164.372746,10.4.246.118,52.158.24.209,TCP,66,2261  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
11701,164.375198,10.65.2.46,10.4.246.118,DNS,211,Standard query response 0xdd48 A licensing.mp.microsoft.com CNAME licensing.md.mp.microsoft.com.akadns.net CNAME licensing-europeeap.md.mp.microsoft.com.akadns.net CNAME db5eap.licensing.md.mp.microsoft.com.akadns.net A 52.158.24.209
11702,164.375692,10.4.246.118,185.48.81.162,TCP,54,"[TCP Retransmission] 2188  >  443 [FIN, ACK] Seq=809 Ack=4147 Win=63944 Len=0"
11703,164.375773,10.4.246.118,185.48.81.162,TCP,54,"[TCP Retransmission] 2185  >  443 [FIN, ACK] Seq=809 Ack=4147 Win=63944 Len=0"
11704,164.377093,185.48.81.162,10.4.246.118,TCP,54,[TCP Window Update] 443  >  2258 [ACK] Seq=3090 Ack=185 Win=3934 Len=0
11705,164.377169,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
11706,164.379886,185.48.81.162,10.4.246.118,TCP,54,443  >  2258 [ACK] Seq=3090 Ack=543 Win=4292 Len=0
11707,164.381841,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156044 Ack=64263 Win=262400 Len=0
11708,164.382344,185.48.81.162,10.4.246.118,TLSv1.2,145,"Change Cipher Spec, Encrypted Handshake Message"
11709,164.383083,10.4.246.118,185.48.81.162,TLSv1.2,251,Application Data
11710,164.383267,104.18.25.243,10.4.246.118,TCP,66,"80  >  2260 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM=1 WS=1024"
11711,164.38335,10.4.246.118,104.18.25.243,TCP,54,2260  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0
11712,164.38365,10.4.246.118,104.18.25.243,HTTP,288,GET /MFQwUjBQME4wTDAJBgUrDgMCGgUABBQphfxhPb4vsBIPXkIOTJ7D1Z79fAQUCP4ln3TqhwTCvLuOqDhfM8bRbGUCEy0AC3NYMxHDWBdpmNcAAAALc1g%3D HTTP/1.1 
11713,164.38369,10.4.246.118,52.17.179.209,TLSv1.2,271,Application Data
11714,164.383744,10.4.246.118,52.17.179.209,TLSv1.2,241,Application Data
11715,164.383807,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156044 Ack=66763 Win=262400 Len=0
11716,164.386595,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156044 Ack=69263 Win=262400 Len=0
11717,164.387608,40.90.137.127,10.4.246.118,TCP,54,443  >  2191 [ACK] Seq=156044 Ack=70178 Win=261376 Len=0
11718,164.387855,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11719,164.388027,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
11720,164.388027,40.90.137.127,10.4.246.118,TLSv1.2,109,Application Data
